event_id,user_id,session_id,event_ts,event_type,item_id,soft_delta,hard_delta,revenue_usd,txn_id
e_31637c99b149,u_00015,s_993002db0f2c,2024-02-14 10:28:36,spend_soft,item_003,-100,0,0.0,
e_b01353cde413,u_00015,s_5708401e9db6,2024-02-14 16:21:04,earn_soft,,24,0,0.0,
e_eb885edb8813,u_00015,s_5708401e9db6,2024-02-14 16:24:32,spend_soft,item_004,-500,0,0.0,
e_4b1cd13ae74b,u_00015,s_eb5788eaea19,2024-02-14 18:52:49,earn_soft,,92,0,0.0,
e_5ba6c3843cb8,u_00015,s_440499b5845c,2024-02-23 15:26:04,earn_soft,,38,0,0.0,
e_adc285340194,u_00015,s_440499b5845c,2024-02-23 15:28:03,spend_soft,item_001,-50,0,0.0,
e_199632c2a579,u_00015,s_5ab58133a1b6,2024-02-28 06:29:19,earn_soft,,96,0,0.0,
e_799adc0e1472,u_00015,s_5ab58133a1b6,2024-02-28 06:29:09,spend_soft,item_002,-75,0,0.0,
e_5e91dc7be1a4,u_00015,s_d79386e270fa,2024-02-28 16:13:54,earn_soft,,66,0,0.0,
e_c78299b01ab6,u_00015,s_805e9138dea1,2024-03-09 19:39:46,earn_soft,,11,0,0.0,
e_40798dd1406c,u_00015,s_805e9138dea1,2024-03-09 19:41:40,spend_soft,item_001,-50,0,0.0,
e_b6b1d630a3b3,u_00016,s_a697cf6ea35e,2024-02-21 16:42:53,earn_soft,,63,0,0.0,
e_dac8f80aab98,u_00016,s_30ef8b1cf342,2024-02-21 16:50:44,earn_soft,,55,0,0.0,
e_0ac851572df7,u_00016,s_30ef8b1cf342,2024-02-21 16:52:54,spend_soft,item_002,-75,0,0.0,
e_5bfd922f9ee4,u_00016,s_14245223d8b8,2024-02-25 09:45:54,earn_soft,,96,0,0.0,
e_b854bd9e5148,u_00016,s_14245223d8b8,2024-02-25 09:48:37,spend_soft,item_001,-50,0,0.0,
e_1c0eb174dfce,u_00016,s_95f98104925f,2024-02-29 08:35:41,earn_soft,,84,0,0.0,
e_975572be3a67,u_00016,s_8cfd01b5b477,2024-03-05 14:29:50,earn_soft,,89,0,0.0,
e_037985d8bd7a,u_00016,s_8cfd01b5b477,2024-03-05 14:29:20,spend_soft,item_001,-50,0,0.0,
e_d5c9e68e40c3,u_00016,s_1f828d8f070d,2024-03-08 20:57:53,earn_soft,,12,0,0.0,
e_36a179f9e6bc,u_00016,s_1f828d8f070d,2024-03-08 20:57:17,spend_soft,item_002,-75,0,0.0,
e_c94ed8a499f1,u_00016,s_fa7eac3a7de2,2024-03-16 18:21:26,earn_soft,,20,0,0.0,
e_ccf9b74d6ea5,u_00016,s_fa7eac3a7de2,2024-03-16 18:23:58,spend_soft,item_001,-50,0,0.0,
e_d44dc2f5a171,u_00016,s_4f699fce89e9,2024-03-22 07:09:54,earn_soft,,90,0,0.0,
e_597e894779c6,u_00016,s_940ead3a2e22,2024-03-25 09:03:49,earn_soft,,62,0,0.0,
e_4bf534f8a09a,u_00016,s_56868d9c0d04,2024-03-25 18:08:39,earn_soft,,45,0,0.0,
e_6121ac228e10,u_00017,s_c4953f37d2e7,2024-02-26 10:34:36,earn_soft,,36,0,0.0,
e_79fc8e84a572,u_00017,s_1f2c44a447e8,2024-02-29 12:59:31,earn_soft,,38,0,0.0,
e_a7d5bb27ddbf,u_00017,s_1f2c44a447e8,2024-02-29 13:02:23,spend_soft,item_004,-500,0,0.0,
e_d1c19cadf54e,u_00017,s_babf3bbec7a5,2024-02-29 19:22:19,earn_soft,,10,0,0.0,
e_62140d9040f2,u_00017,s_babf3bbec7a5,2024-02-29 19:22:34,spend_soft,item_004,-500,0,0.0,
e_0511f5b7e29e,u_00018,s_eed558c430a6,2024-02-11 09:56:45,earn_soft,,97,0,0.0,
e_553a1e4e2ea8,u_00018,s_eed558c430a6,2024-02-11 09:58:28,spend_soft,item_001,-50,0,0.0,
e_a5fa0fe25180,u_00018,s_b66c2edd861e,2024-02-12 06:35:13,earn_soft,,97,0,0.0,
e_7808a10075ca,u_00018,s_85f53d2246be,2024-02-12 10:39:36,earn_soft,,32,0,0.0,
e_28f06ba2b993,u_00018,s_c8286cf44980,2024-02-13 12:50:43,earn_soft,,67,0,0.0,
e_83611f0508ef,u_00018,s_c8286cf44980,2024-02-13 12:54:46,spend_soft,item_002,-75,0,0.0,
e_c8494f64f871,u_00018,s_0eedda19d10a,2024-03-03 10:36:36,earn_soft,,81,0,0.0,
e_30d732dfe140,u_00018,s_4fa30ea37344,2024-03-03 20:43:30,earn_soft,,49,0,0.0,
e_cd2e34a73fca,u_00018,s_d17c2943b566,2024-03-06 18:31:56,earn_soft,,75,0,0.0,
e_236892210cc9,u_00018,s_d17c2943b566,2024-03-06 18:31:17,spend_soft,item_004,-500,0,0.0,
e_7b0708577131,u_00018,s_afa0a31a9e8e,2024-03-06 19:01:52,spend_soft,item_001,-50,0,0.0,
e_6dc19e724bbf,u_00018,s_e38240b2d212,2024-03-25 16:19:33,earn_soft,,73,0,0.0,
e_4c7fd1b8a446,u_00018,s_e38240b2d212,2024-03-25 16:22:49,spend_soft,item_003,-100,0,0.0,
e_ee7e0d2b56ea,u_00018,s_efcff0b66490,2024-03-25 21:41:33,earn_soft,,64,0,0.0,
e_1f3bade5e23c,u_00018,s_efcff0b66490,2024-03-25 21:42:30,spend_soft,item_004,-500,0,0.0,
e_fd7bb1322f02,u_00018,s_e38d8be51cf8,2024-03-26 09:18:33,earn_soft,,97,0,0.0,
e_a053252804ea,u_00018,s_e38d8be51cf8,2024-03-26 09:19:22,spend_soft,item_004,-500,0,0.0,
e_2e766187a827,u_00018,s_7239814217d8,2024-03-26 20:12:59,earn_soft,,51,0,0.0,
e_389b0938688c,u_00018,s_7239814217d8,2024-03-26 20:15:00,spend_soft,item_001,-50,0,0.0,
e_8151e9bef806,u_00019,s_5316f192ab00,2024-01-17 08:54:35,earn_soft,,33,0,0.0,
e_b2c2ba599694,u_00019,s_d30a61b47541,2024-01-18 08:24:40,earn_soft,,67,0,0.0,
e_e138c6423538,u_00019,s_fc3085d30af3,2024-01-20 12:49:11,earn_soft,,90,0,0.0,
e_4001d681251c,u_00019,s_fc3085d30af3,2024-01-20 12:49:41,spend_soft,item_002,-75,0,0.0,
e_e1acb334789d,u_00019,s_aa449486a7ad,2024-01-21 11:02:29,earn_soft,,45,0,0.0,
e_d3c9382c19a2,u_00019,s_1f58533e2a3d,2024-01-22 10:41:08,spend_soft,item_004,-500,0,0.0,
e_e85408d1665d,u_00019,s_26d86191cec0,2024-01-22 14:56:43,earn_soft,,56,0,0.0,
e_dd16bab86c0b,u_00019,s_26d86191cec0,2024-01-22 14:57:57,spend_soft,item_003,-100,0,0.0,
e_acf3e122cfae,u_00019,s_277593eabcda,2024-01-27 08:50:02,earn_soft,,16,0,0.0,
e_38ac437ad069,u_00019,s_277593eabcda,2024-01-27 08:50:45,spend_soft,item_001,-50,0,0.0,
e_1294beac67bc,u_00019,s_7c0303ac72e0,2024-02-08 12:22:00,earn_soft,,70,0,0.0,
e_d4a91ed56d76,u_00019,s_bc491deaf92c,2024-02-08 14:54:37,spend_soft,item_001,-50,0,0.0,
e_e5c2b11aca39,u_00019,s_59aae4eb5db8,2024-02-08 16:20:53,earn_soft,,46,0,0.0,
e_de30d49c91ba,u_00019,s_8a5e78b0484b,2024-03-09 18:18:41,earn_soft,,84,0,0.0,
e_eab0e8598a76,u_00019,s_8a5e78b0484b,2024-03-09 18:19:43,spend_soft,item_001,-50,0,0.0,
e_280dd037ea09,u_00019,s_df7b7f1c2729,2024-03-09 20:33:06,earn_soft,,74,0,0.0,
e_5c377c5fd2f8,u_00019,s_0d5b34b975db,2024-03-09 21:50:36,earn_soft,,24,0,0.0,
e_6d10d2424eeb,u_00019,s_0d5b34b975db,2024-03-09 21:52:18,spend_soft,item_002,-75,0,0.0,
e_cf753887f692,u_00020,s_d0206a562a0c,2024-01-09 06:26:00,earn_soft,,17,0,0.0,
e_99c26997accd,u_00020,s_d0206a562a0c,2024-01-09 06:28:12,spend_soft,item_002,-75,0,0.0,
e_9bd59090d4ce,u_00020,s_66541183221c,2024-01-10 17:27:45,earn_soft,,37,0,0.0,
e_6f1f53821850,u_00020,s_66541183221c,2024-01-10 17:29:20,spend_soft,item_004,-500,0,0.0,
e_a2b7d2a269fb,u_00020,s_18385479a61b,2024-01-10 19:10:54,earn_soft,,14,0,0.0,
e_5681c34000f5,u_00020,s_18385479a61b,2024-01-10 19:11:10,spend_soft,item_003,-100,0,0.0,
e_a8f9227acb6a,u_00020,s_2df3da39903e,2024-01-12 20:57:40,earn_soft,,97,0,0.0,
e_d533edda06f6,u_00020,s_2df3da39903e,2024-01-12 20:59:13,spend_soft,item_004,-500,0,0.0,
e_f85b1825670b,u_00020,s_eb335d36304a,2024-01-12 21:44:00,earn_soft,,65,0,0.0,
e_580b1ed3d1bc,u_00020,s_eb335d36304a,2024-01-12 21:44:50,spend_soft,item_003,-100,0,0.0,
e_9db48faf1860,u_00020,s_390a7a96e1d8,2024-01-13 18:48:28,spend_soft,item_003,-100,0,0.0,
e_76f766a683ea,u_00020,s_693d88133ccc,2024-01-16 12:09:42,earn_soft,,69,0,0.0,
e_3c018212a9f6,u_00020,s_693d88133ccc,2024-01-16 12:11:25,spend_soft,item_001,-50,0,0.0,
e_2a7463e39026,u_00020,s_75d9e05601e0,2024-01-20 11:18:27,earn_soft,,58,0,0.0,
e_0342fe2aa9ee,u_00020,s_3c60f24030cc,2024-01-22 10:19:52,earn_soft,,35,0,0.0,
e_cafbce9405f9,u_00020,s_3c60f24030cc,2024-01-22 10:20:23,spend_soft,item_004,-500,0,0.0,
e_4121e46b59c8,u_00020,s_71186f30951b,2024-01-22 14:35:36,spend_soft,item_001,-50,0,0.0,
e_e16629758cce,u_00020,s_8661cfd36918,2024-01-22 21:38:40,earn_soft,,34,0,0.0,
e_bc0e25a8126f,u_00020,s_cb8c610e81c9,2024-02-07 14:11:24,spend_soft,item_003,-100,0,0.0,
e_11c931d40c5c,u_00021,s_cb3cdd638b68,2024-02-10 16:24:59,earn_soft,,59,0,0.0,
e_ef7db6f7078e,u_00021,s_cb3cdd638b68,2024-02-10 16:26:08,spend_soft,item_002,-75,0,0.0,
e_564129a8464b,u_00021,s_a49504af9d9d,2024-02-13 08:58:29,earn_soft,,68,0,0.0,
e_d05d00202e41,u_00021,s_a49504af9d9d,2024-02-13 09:01:48,spend_soft,item_004,-500,0,0.0,
e_b5369cd218e7,u_00021,s_057e9b392e8a,2024-02-14 06:03:36,earn_soft,,49,0,0.0,
e_cdcdddaa8daa,u_00021,s_903da8142c0a,2024-02-14 11:19:22,earn_soft,,16,0,0.0,
e_dac369c34c61,u_00021,s_fb8b8a412583,2024-02-16 15:43:03,spend_soft,item_003,-100,0,0.0,
e_58a85c054bb9,u_00021,s_4927641f464b,2024-02-25 21:52:47,earn_soft,,58,0,0.0,
e_5255433a7a09,u_00021,s_4927641f464b,2024-02-25 21:53:20,spend_soft,item_004,-500,0,0.0,
e_b1eb2e301299,u_00021,s_2c4d9eb0f24e,2024-03-03 07:33:59,earn_soft,,80,0,0.0,
e_c2eb49bec7d8,u_00021,s_2c4d9eb0f24e,2024-03-03 07:33:49,spend_soft,item_002,-75,0,0.0,
e_002177f9a6f9,u_00021,s_3d6d4ad886f9,2024-03-22 11:25:30,earn_soft,,42,0,0.0,
e_3671b9344c0d,u_00022,s_db7062cf6df8,2024-02-08 17:14:54,earn_soft,,93,0,0.0,
e_51a89168eaf5,u_00022,s_db7062cf6df8,2024-02-08 17:17:29,spend_soft,item_002,-75,0,0.0,
e_7c6ad19c2b17,u_00022,s_da2c11e34afe,2024-02-12 13:59:21,earn_soft,,64,0,0.0,
e_014a91f3141e,u_00022,s_da2c11e34afe,2024-02-12 14:02:12,spend_soft,item_002,-75,0,0.0,
e_dd797981e024,u_00022,s_69cdf87a0291,2024-02-14 12:30:45,spend_soft,item_004,-500,0,0.0,
e_98a63a48a499,u_00022,s_2f2d956bac60,2024-02-22 07:47:36,earn_soft,,44,0,0.0,
e_00cbc7af4a89,u_00022,s_7ef0738eeebd,2024-02-22 18:01:12,spend_soft,item_004,-500,0,0.0,
e_0a5d87b1de40,u_00022,s_038df32cac43,2024-02-23 11:45:07,spend_soft,item_003,-100,0,0.0,
e_a6d9112c08b0,u_00022,s_0906446dff55,2024-03-13 09:11:39,earn_soft,,35,0,0.0,
e_0dd10bcbfe34,u_00022,s_0906446dff55,2024-03-13 09:13:39,spend_soft,item_004,-500,0,0.0,
e_900279b0a713,u_00022,s_7499eb9c67b8,2024-03-13 12:07:51,earn_soft,,86,0,0.0,
e_1261de44c49f,u_00022,s_7499eb9c67b8,2024-03-13 12:07:41,spend_soft,item_002,-75,0,0.0,
e_88caf167da09,u_00022,s_da49ab2bddbd,2024-03-13 21:35:39,earn_soft,,22,0,0.0,
e_78017cb233fc,u_00022,s_da49ab2bddbd,2024-03-13 21:39:14,spend_soft,item_003,-100,0,0.0,
e_f15773a608ef,u_00022,s_f2711c20fc1a,2024-03-31 19:48:51,earn_soft,,34,0,0.0,
e_35ea6cb338c7,u_00023,s_07b617ae015d,2024-01-01 17:32:00,earn_soft,,36,0,0.0,
e_0a3d44fa62e4,u_00023,s_07b617ae015d,2024-01-01 17:33:04,spend_soft,item_004,-500,0,0.0,
e_5c6180de325a,u_00023,s_4e5eec140e42,2024-01-06 13:12:19,earn_soft,,46,0,0.0,
e_9f6d4fa47b59,u_00023,s_774dc4838e56,2024-01-11 14:50:31,earn_soft,,55,0,0.0,
e_24079caf37c6,u_00023,s_774dc4838e56,2024-01-11 14:53:25,spend_soft,item_003,-100,0,0.0,
e_a2222c1be52a,u_00023,s_6640ae096a13,2024-01-16 07:25:34,earn_soft,,36,0,0.0,
e_00810baf5534,u_00023,s_3008d3be053b,2024-02-01 17:12:05,earn_soft,,28,0,0.0,
e_ac57246db7ad,u_00023,s_0ab0d99c4649,2024-02-01 20:44:38,earn_soft,,38,0,0.0,
e_54352d483e1e,u_00023,s_22c38208c945,2024-02-19 08:11:57,earn_soft,,78,0,0.0,
e_4d2f2722234b,u_00023,s_22c38208c945,2024-02-19 08:12:35,spend_soft,item_002,-75,0,0.0,
e_b59a48a2d548,u_00023,s_3eb80b2cdcf8,2024-03-14 13:46:46,earn_soft,,99,0,0.0,
e_c26c0487afff,u_00023,s_3eb80b2cdcf8,2024-03-14 13:49:22,spend_soft,item_002,-75,0,0.0,
e_fc677dd414f7,u_00023,s_2a51a9ab99c6,2024-03-20 12:52:04,earn_soft,,96,0,0.0,
e_26f8435d80a9,u_00023,s_2a51a9ab99c6,2024-03-20 12:55:00,spend_soft,item_001,-50,0,0.0,
e_cedae0c6afcc,u_00023,s_0fcc48b06f2e,2024-03-20 17:27:38,earn_soft,,98,0,0.0,
e_c3f118a49fce,u_00024,s_3b32c3b30ed6,2024-02-19 18:29:31,earn_soft,,100,0,0.0,
e_5177e619cdf1,u_00024,s_3b32c3b30ed6,2024-02-19 18:31:35,spend_soft,item_004,-500,0,0.0,
e_91d8dd27e39f,u_00024,s_0d9267af76ed,2024-02-22 09:00:44,earn_soft,,83,0,0.0,
e_3ebded60e130,u_00024,s_807fab265fb9,2024-02-22 10:17:14,spend_soft,item_001,-50,0,0.0,
e_ef874deeebd3,u_00024,s_4268cb498085,2024-03-01 14:26:45,earn_soft,,79,0,0.0,
e_9ed1f79aac36,u_00024,s_226e6d3614cf,2024-03-01 16:49:06,earn_soft,,85,0,0.0,
e_82a2c1ce391d,u_00024,s_226e6d3614cf,2024-03-01 16:49:45,spend_soft,item_004,-500,0,0.0,
e_8a91026566e5,u_00024,s_b835a37f052f,2024-03-06 10:10:46,earn_soft,,56,0,0.0,
e_9fd78a0ab079,u_00024,s_b835a37f052f,2024-03-06 10:11:51,spend_soft,item_003,-100,0,0.0,
e_8ead2a8b2a3c,u_00024,s_684d1c9508e9,2024-03-06 16:32:50,earn_soft,,87,0,0.0,
e_716f89ec94db,u_00024,s_258f8d9749f5,2024-03-06 17:46:41,earn_soft,,13,0,0.0,
e_101d55e6ad9f,u_00024,s_258f8d9749f5,2024-03-06 17:46:16,spend_soft,item_004,-500,0,0.0,
e_c842d2ad7d7d,u_00024,s_fb694fe8ea00,2024-03-07 13:49:43,earn_soft,,41,0,0.0,
e_7944b9e10a60,u_00024,s_dc09355aa8ab,2024-03-07 15:46:55,spend_soft,item_001,-50,0,0.0,
e_af33190c1e77,u_00024,s_e0fe0b75ca58,2024-03-16 16:24:34,earn_soft,,19,0,0.0,
e_adb0572fb599,u_00024,s_e0fe0b75ca58,2024-03-16 16:25:49,spend_soft,item_003,-100,0,0.0,
e_51d8ffd298b1,u_00024,s_4e5cbdf30e8b,2024-03-19 07:43:49,earn_soft,,39,0,0.0,
e_602a487b93b2,u_00024,s_4e5cbdf30e8b,2024-03-19 07:47:59,spend_soft,item_004,-500,0,0.0,
e_bc2793cc6a03,u_00024,s_ee3108e8351a,2024-03-19 21:03:39,earn_soft,,53,0,0.0,
e_89ef1ad0c991,u_00024,s_ee3108e8351a,2024-03-19 21:05:50,spend_soft,item_002,-75,0,0.0,
e_4b08c7fe0fc0,u_00024,s_d4e35440e4d9,2024-03-25 21:50:25,earn_soft,,18,0,0.0,
e_09ed224c0a84,u_00024,s_d4e35440e4d9,2024-03-25 21:50:22,spend_soft,item_003,-100,0,0.0,
e_f8b36c933a46,u_00025,s_d6920175a2b2,2024-02-16 21:53:37,earn_soft,,46,0,0.0,
e_928d1afe0dc9,u_00025,s_4fd45f9ed2fb,2024-02-18 11:29:17,spend_soft,item_004,-500,0,0.0,
e_7e3e7d3fa2ed,u_00025,s_43f704758a45,2024-02-23 13:54:13,earn_soft,,11,0,0.0,
e_c87b18b59a50,u_00025,s_43f704758a45,2024-02-23 13:56:14,spend_soft,item_002,-75,0,0.0,
e_8fd761227ef6,u_00025,s_cf4c99182c30,2024-02-24 15:06:52,earn_soft,,16,0,0.0,
e_3e88ca94c3f6,u_00025,s_cf4c99182c30,2024-02-24 15:07:39,spend_soft,item_003,-100,0,0.0,
e_52c61de7a0e9,u_00025,s_df5a1798b066,2024-03-15 10:21:36,earn_soft,,99,0,0.0,
e_bffd9383a0c4,u_00025,s_5fe349a2353b,2024-03-15 12:52:35,earn_soft,,87,0,0.0,
e_deade61ae9b7,u_00025,s_5fe349a2353b,2024-03-15 12:53:07,spend_soft,item_003,-100,0,0.0,
e_03d70d77af14,u_00025,s_ceccd392552b,2024-03-23 15:35:31,earn_soft,,98,0,0.0,
e_159cc41a372a,u_00025,s_ceccd392552b,2024-03-23 15:35:51,spend_soft,item_003,-100,0,0.0,
e_f12fafa30231,u_00025,s_df529e1899ac,2024-03-23 16:48:00,earn_soft,,45,0,0.0,
e_cc5a3d54739b,u_00025,s_df529e1899ac,2024-03-23 16:47:56,spend_soft,item_001,-50,0,0.0,
e_e76dd0aa7744,u_00025,s_a8706fffb8bd,2024-03-25 11:12:39,earn_soft,,34,0,0.0,
e_92fa45d361d3,u_00025,s_a8706fffb8bd,2024-03-25 11:12:05,spend_soft,item_003,-100,0,0.0,
e_7b4aad595a6d,u_00026,s_ac103f16823e,2024-02-28 21:06:07,earn_soft,,24,0,0.0,
e_33849d0da635,u_00026,s_2475f2a6659f,2024-02-29 16:53:55,spend_soft,item_001,-50,0,0.0,
e_d006c2a92620,u_00026,s_d5983965ff69,2024-03-02 12:53:37,earn_soft,,63,0,0.0,
e_e7c36f5b1384,u_00026,s_d5983965ff69,2024-03-02 12:56:21,spend_soft,item_001,-50,0,0.0,
e_d37dfd49e1b3,u_00026,s_26c4794ab14c,2024-03-04 20:06:41,earn_soft,,28,0,0.0,
e_59ac0f629460,u_00026,s_26c4794ab14c,2024-03-04 20:08:27,spend_soft,item_003,-100,0,0.0,
e_c4eff49077fb,u_00026,s_7e28f6c3bb37,2024-03-08 20:54:48,earn_soft,,93,0,0.0,
e_952e6ccd591e,u_00026,s_8a49ced35b10,2024-03-14 15:06:39,earn_soft,,83,0,0.0,
e_7c83ec9ce45b,u_00026,s_70159ce1bc32,2024-03-17 09:00:22,spend_soft,item_002,-75,0,0.0,
e_d9c757e2f342,u_00026,s_f7ad1490b6be,2024-03-17 17:12:06,earn_soft,,49,0,0.0,
e_dafde7f194ae,u_00026,s_f7ad1490b6be,2024-03-17 17:12:59,spend_soft,item_002,-75,0,0.0,
e_eb2425d2d251,u_00027,s_442698b11f9d,2024-01-13 08:54:26,earn_soft,,64,0,0.0,
e_ead2b81c4907,u_00027,s_442698b11f9d,2024-01-13 08:55:42,spend_soft,item_002,-75,0,0.0,
e_ebaccb02cad5,u_00027,s_fa4116ff818a,2024-01-13 18:20:13,earn_soft,,47,0,0.0,
e_bb1ce8eaefb0,u_00027,s_fa4116ff818a,2024-01-13 18:23:49,spend_soft,item_002,-75,0,0.0,
e_8447914fe9dc,u_00027,s_e7817b9bcafc,2024-01-17 10:08:36,earn_soft,,78,0,0.0,
e_e080f216f83a,u_00027,s_e7817b9bcafc,2024-01-17 10:12:29,spend_soft,item_004,-500,0,0.0,
e_5a4bbf8f266c,u_00027,s_6ead134ec3a4,2024-01-18 07:39:43,earn_soft,,75,0,0.0,
e_8caf747016d4,u_00027,s_ad10abb2cd78,2024-01-19 13:50:55,earn_soft,,51,0,0.0,
e_8205a9f30592,u_00027,s_ad10abb2cd78,2024-01-19 13:53:38,spend_soft,item_001,-50,0,0.0,
e_daa8af443729,u_00027,s_dcb75e0b3b5b,2024-01-19 21:21:22,earn_soft,,49,0,0.0,
e_bf027e91e471,u_00027,s_dcb75e0b3b5b,2024-01-19 21:23:47,spend_soft,item_004,-500,0,0.0,
e_ce3c8ff66132,u_00027,s_796f36c33923,2024-01-22 11:03:50,earn_soft,,100,0,0.0,
e_81093724d856,u_00027,s_d3d770b93688,2024-01-22 11:50:50,earn_soft,,87,0,0.0,
e_651ca1c2c6dc,u_00027,s_d3d770b93688,2024-01-22 11:51:23,spend_soft,item_003,-100,0,0.0,
e_d490451ee730,u_00027,s_e2354491b26a,2024-01-25 10:24:47,earn_soft,,26,0,0.0,
e_9cc0cb6337a9,u_00027,s_e2354491b26a,2024-01-25 10:28:51,spend_soft,item_001,-50,0,0.0,
e_aa246a502f90,u_00027,s_e4590f38987c,2024-01-31 19:00:33,earn_soft,,31,0,0.0,
e_79f2ad850ddf,u_00027,s_e4590f38987c,2024-01-31 19:01:23,spend_soft,item_002,-75,0,0.0,
e_32177f9e40f4,u_00027,s_ea919b240ffb,2024-02-14 06:26:41,earn_soft,,54,0,0.0,
e_05a733845794,u_00027,s_ea919b240ffb,2024-02-14 06:29:54,spend_soft,item_002,-75,0,0.0,
e_8f145c8d0e2b,u_00027,s_01b3d9708a94,2024-02-15 12:12:24,earn_soft,,44,0,0.0,
e_dd78d08ec7d6,u_00028,s_ab76b413a8d3,2024-02-03 10:37:39,earn_soft,,40,0,0.0,
e_9f90be3ea22c,u_00028,s_ab76b413a8d3,2024-02-03 10:38:56,spend_soft,item_001,-50,0,0.0,
e_852f36e436bb,u_00028,s_3953d03e2578,2024-02-04 18:39:30,earn_soft,,73,0,0.0,
e_cde932336c8c,u_00028,s_3953d03e2578,2024-02-04 18:41:25,spend_soft,item_002,-75,0,0.0,
e_aafd2f692abb,u_00028,s_f9bbb889d2cc,2024-02-10 19:38:02,earn_soft,,65,0,0.0,
e_c9c0d99d86b0,u_00028,s_f9bbb889d2cc,2024-02-10 19:40:30,spend_soft,item_002,-75,0,0.0,
e_6876512ec4fa,u_00028,s_a3a73a867207,2024-02-12 10:14:16,earn_soft,,75,0,0.0,
e_6a1cddf74b1b,u_00028,s_a3a73a867207,2024-02-12 10:17:45,spend_soft,item_003,-100,0,0.0,
e_a216b14d9d0e,u_00028,s_5b79ec62448f,2024-02-20 09:08:48,earn_soft,,74,0,0.0,
e_3f6d520e4bd3,u_00028,s_6fd6719f98b8,2024-02-20 17:48:00,earn_soft,,83,0,0.0,
e_45f64c30d639,u_00028,s_6fd6719f98b8,2024-02-20 17:50:12,spend_soft,item_001,-50,0,0.0,
e_0d3f6357c8d5,u_00028,s_e82a60e293d7,2024-03-11 18:15:40,earn_soft,,50,0,0.0,
e_9f98d54a10dc,u_00028,s_e82a60e293d7,2024-03-11 18:15:28,spend_soft,item_001,-50,0,0.0,
e_72d9913a0ff5,u_00028,s_6fef7d929fca,2024-03-22 16:23:58,earn_soft,,88,0,0.0,
e_dcaf70a422ef,u_00028,s_46e5dc384e78,2024-03-29 18:41:53,earn_soft,,12,0,0.0,
e_b0b28092d7f4,u_00029,s_ea139e9de4e9,2024-01-24 16:24:54,earn_soft,,52,0,0.0,
e_9be3fe49f634,u_00029,s_ea139e9de4e9,2024-01-24 16:27:30,spend_soft,item_003,-100,0,0.0,
e_f6bcefaac5da,u_00029,s_3c6c0d40c756,2024-01-26 08:41:24,earn_soft,,88,0,0.0,
e_bbcb2ee15a7a,u_00029,s_3c6c0d40c756,2024-01-26 08:41:53,spend_soft,item_002,-75,0,0.0,
e_e6221fdd6c60,u_00029,s_7df18baaaa41,2024-01-26 11:32:17,earn_soft,,45,0,0.0,
e_33ace787fec4,u_00029,s_7df18baaaa41,2024-01-26 11:34:53,spend_soft,item_003,-100,0,0.0,
e_17c96a256b31,u_00029,s_6a2354421f1a,2024-01-29 08:43:07,spend_soft,item_003,-100,0,0.0,
e_40b616171f34,u_00029,s_ba2bcd662a60,2024-02-08 14:49:55,earn_soft,,15,0,0.0,
e_6a2d9d7220c4,u_00029,s_f38517940d5c,2024-02-09 13:07:14,earn_soft,,96,0,0.0,
e_323a7580ea2f,u_00029,s_f38517940d5c,2024-02-09 13:10:03,spend_soft,item_001,-50,0,0.0,
e_d832b4c626ea,u_00029,s_0f80a3c0c776,2024-02-09 19:27:32,earn_soft,,55,0,0.0,
e_cf7a7040d6fc,u_00029,s_0f80a3c0c776,2024-02-09 19:30:34,spend_soft,item_004,-500,0,0.0,
e_623788486036,u_00029,s_865286e94037,2024-02-24 14:03:58,earn_soft,,19,0,0.0,
e_2d4feeed6a86,u_00029,s_865286e94037,2024-02-24 14:05:49,spend_soft,item_003,-100,0,0.0,
e_e0607fd19653,u_00029,s_dc06a5532635,2024-02-24 20:40:07,spend_soft,item_002,-75,0,0.0,
e_a80d7ae7147f,u_00029,s_ed7afb1677b9,2024-02-24 21:57:27,earn_soft,,10,0,0.0,
e_3717c9a61a69,u_00029,s_ed7afb1677b9,2024-02-24 21:57:41,spend_soft,item_001,-50,0,0.0,
e_fe3c1b15381e,u_00030,s_f7d9eeea5c7a,2024-02-26 12:41:45,spend_soft,item_003,-100,0,0.0,
e_2911ddf0a695,u_00030,s_e072f0930332,2024-02-26 17:16:59,earn_soft,,91,0,0.0,
e_0b1b48a96b0f,u_00030,s_e072f0930332,2024-02-26 17:19:59,spend_soft,item_001,-50,0,0.0,
e_8601acd2ddf0,u_00030,s_344ea6260d6f,2024-02-26 19:19:46,earn_soft,,23,0,0.0,
e_836bf68a66f0,u_00030,s_a02cafd4c32c,2024-03-04 06:59:16,spend_soft,item_003,-100,0,0.0,
e_1d70a6c78b45,u_00030,s_e2fa0d84f74a,2024-03-06 12:19:21,earn_soft,,25,0,0.0,
e_6d325df07b78,u_00030,s_b65f046ee0fc,2024-03-09 14:04:16,earn_soft,,12,0,0.0,
e_267d59bceef8,u_00030,s_b65f046ee0fc,2024-03-09 14:04:11,spend_soft,item_003,-100,0,0.0,
e_e22151df7fc6,u_00030,s_79cdfcbd7820,2024-03-17 19:13:58,earn_soft,,38,0,0.0,
e_20eafc062f7b,u_00030,s_79cdfcbd7820,2024-03-17 19:15:39,spend_soft,item_003,-100,0,0.0,
e_c7d4d910e296,u_00030,s_823390fcb7ac,2024-03-26 11:06:40,earn_soft,,38,0,0.0,
